Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Seniority_Days,ChildrenTotal,HasChildren,TotalSpend,TotalPurchases,TotalCampaignsAccepted,WebEngagement,R_Score,F_Score,M_Score,RFM_Score,RFM_Segmento,Education_Postgraduate,Education_Undergraduate,Marital_Status_Partner,Age_Grupo_Millennial (30–44),Age_Grupo_Gen X (45–59),Age_Grupo_Boomer (60–74),Age_Grupo_Silent (75+),Income_Faixa_Média-baixa,Income_Faixa_Média-alta,Income_Faixa_Alta,Valor_Cliente_Prata,Valor_Cliente_Ouro,Valor_Cliente_Platina
28769.0,1,0,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0,49,4762,1,1,191,12,0,0.4444444444444444,1,2,2,5,Em risco,0,0,0,0,1,0,0,0,0,0,1,0,0
69084.0,1,0,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,56,4426,1,1,1586,25,0,0.875,3,4,4,11,Campeões,1,0,1,0,1,0,0,0,0,1,0,0,1
65488.0,0,0,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,0,68,4220,0,0,963,14,0,3.0,3,2,3,8,Leais,1,0,1,0,0,1,0,0,1,0,0,1,0
62466.0,0,1,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,56,4369,1,1,889,26,0,1.5,4,4,3,11,Campeões,0,1,1,0,1,0,0,0,1,0,0,1,0
32218.0,0,0,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,1,66,4338,0,0,93,7,1,0.2857142857142857,3,1,2,6,Potencial,0,1,0,0,0,1,0,0,0,0,1,0,0
83917.0,0,0,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,1,53,4641,0,0,1587,21,0,2.0,4,3,4,11,Campeões,0,0,0,0,1,0,0,0,0,1,0,0,1
46102.0,2,1,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,64,4315,3,1,16,4,0,0.14285714285714285,4,1,1,6,Potencial,0,0,0,0,0,1,0,1,0,0,0,0,0
84574.0,0,0,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,0,74,4594,0,0,1375,32,0,1.8,2,4,4,10,Campeões,0,0,0,0,0,1,0,0,0,1,0,0,1
56181.0,0,1,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,0,64,4741,1,1,393,14,0,1.0,4,2,2,8,Leais,0,0,1,0,0,1,0,0,1,0,1,0,0
63120.0,0,1,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,1,76,4843,1,1,1477,26,0,1.1428571428571428,2,4,4,10,Campeões,1,0,0,0,0,0,1,0,1,0,0,0,1
73691.0,0,1,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,0,55,4439,1,1,1179,18,1,3.0,2,3,4,9,Leais,0,0,1,0,1,0,0,0,0,1,0,0,1
63381.0,0,1,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,66,4836,1,1,1005,26,0,2.0,1,4,3,8,Leais,0,0,1,0,0,1,0,0,1,0,0,1,0
76140.0,0,0,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0,78,4251,0,0,1348,21,0,2.5,2,3,4,9,Leais,1,0,1,0,0,0,1,0,0,1,0,0,1
62859.0,0,1,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0,67,4750,1,1,1307,23,0,1.5,3,4,4,11,Campeões,1,0,0,0,0,1,0,0,1,0,0,0,1
45906.0,0,1,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,0,62,4622,1,1,486,15,1,1.0,4,2,3,9,Leais,0,0,0,0,0,1,0,1,0,0,0,1,0
77632.0,0,0,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,1,79,4680,0,0,2252,13,2,2.0,2,2,4,8,Leais,1,0,1,0,0,0,1,0,0,1,0,0,1
46463.0,1,1,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,0,55,4519,2,1,235,17,0,0.5,2,3,2,7,Potencial,1,0,1,0,1,0,0,1,0,0,1,0,0
105471.0,0,0,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,1,56,4728,0,0,1724,30,2,3.0,3,4,4,11,Campeões,0,0,1,0,1,0,0,0,0,1,0,0,1
55282.0,1,0,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,0,56,4402,1,1,235,11,0,0.75,4,2,2,8,Leais,1,0,0,0,1,0,0,0,1,0,1,0,0
78710.0,0,1,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,0,49,4241,1,1,1092,28,0,1.75,3,4,4,11,Campeões,1,0,1,0,1,0,0,0,0,1,0,0,1
66886.0,0,1,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,0,68,4490,1,1,599,17,0,1.4,3,3,3,9,Leais,0,0,1,0,0,1,0,0,1,0,0,1,0
98777.0,0,0,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,66,4336,0,0,2008,19,1,4.0,4,3,4,11,Campeões,1,0,0,0,0,1,0,0,0,1,0,0,1
29103.0,1,0,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,0,41,4875,1,1,48,6,0,0.1111111111111111,3,1,1,5,Em risco,0,0,1,1,0,0,0,0,0,0,0,0,0
67445.0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,52,4890,1,1,1174,32,0,1.5,2,4,4,10,Campeões,0,0,1,0,1,0,0,0,1,0,0,0,1
50616.0,0,1,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,0,76,4281,1,1,67,7,0,0.5,2,1,1,4,Em risco,1,0,1,0,0,0,1,1,0,0,0,0,0
49431.0,0,1,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,0,71,4899,1,1,365,15,0,0.875,4,2,2,8,Leais,0,0,0,0,0,1,0,1,0,0,1,0,0
61278.0,0,1,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,0,73,4380,1,1,165,10,0,0.5,1,2,2,5,Em risco,0,0,1,0,0,1,0,0,1,0,1,0,0
26490.0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,68,4849,0,0,210,11,0,0.5,1,2,2,5,Em risco,0,1,1,0,0,1,0,0,0,0,1,0,0
73059.0,0,1,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,79,4506,1,1,1095,26,0,2.25,3,4,4,11,Campeões,1,0,1,0,0,0,1,0,0,1,0,0,1
46734.0,1,2,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,0,60,4455,3,1,223,12,1,0.5,1,2,2,5,Em risco,1,0,0,0,0,1,0,1,0,0,1,0,0
56253.0,0,1,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0,63,4773,1,1,597,22,0,1.1666666666666667,1,4,3,8,Leais,0,0,1,0,0,1,0,0,1,0,0,1,0
19986.0,1,0,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,41,4431,1,1,22,4,0,0.0,2,1,1,4,Em risco,0,0,1,1,0,0,0,0,0,0,0,0,0
58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,51,4390,1,1,1064,24,0,1.5,1,4,4,9,Leais,0,0,0,0,1,0,0,0,1,0,0,0,1
25965.0,0,0,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,0,46,4864,0,0,74,6,0,0.25,3,1,2,6,Potencial,0,1,1,0,1,0,0,0,0,0,1,0,0
14661.0,0,0,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,0,70,4748,0,0,26,5,0,0.16666666666666666,1,1,1,3,Inativos,1,0,1,0,0,1,0,0,0,0,0,0,0
18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,67,4752,0,0,60,5,0,0.125,1,1,1,3,Inativos,0,0,1,0,0,1,0,0,0,0,0,0,0
45068.0,0,1,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,0,52,4613,1,1,20,4,0,0.14285714285714285,3,1,1,5,Em risco,1,0,1,0,1,0,0,1,0,0,0,0,0
21063.0,1,0,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0,39,4481,1,1,59,7,0,0.3333333333333333,3,1,1,5,Em risco,0,1,0,1,0,0,0,0,0,0,0,0,0
29187.0,1,0,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,0,58,4620,1,1,34,5,0,0.125,3,1,1,5,Em risco,1,0,1,0,1,0,0,0,0,0,0,0,0
54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,55,4438,2,1,198,12,0,1.0,1,2,2,5,Em risco,0,1,1,0,1,0,0,0,1,0,1,0,0
59304.0,0,1,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,0,62,4539,1,1,1048,28,0,1.4,1,4,4,9,Leais,1,0,1,0,0,1,0,0,1,0,0,0,1
59247.0,0,2,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,0,64,4437,2,1,574,21,0,0.8333333333333334,1,3,3,7,Potencial,1,0,0,0,0,1,0,0,1,0,0,1,0
66731.0,0,1,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,56,4859,1,1,1029,17,0,1.3333333333333333,3,3,3,9,Leais,0,0,0,0,1,0,0,0,1,0,0,1,0
77353.0,0,1,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0,46,4399,1,1,670,20,0,1.5,3,3,3,9,Leais,0,0,1,0,1,0,0,0,0,1,0,1,0
52614.0,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,51,4779,1,1,990,16,0,0.25,2,3,3,8,Leais,1,0,0,0,1,0,0,0,1,0,0,1,0
26751.0,2,0,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,0,52,4242,2,1,11,4,0,0.125,3,1,1,5,Em risco,0,0,1,0,1,0,0,0,0,0,0,0,0
81300.0,0,1,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,1,63,4811,1,1,1241,21,1,2.0,4,3,4,11,Campeões,1,0,1,0,0,1,0,0,0,1,0,0,1
70337.0,0,0,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,47,4382,0,0,576,17,0,2.0,1,3,3,7,Potencial,0,0,0,0,1,0,0,0,0,1,0,1,0
36145.0,1,0,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,1,41,4582,1,1,172,12,1,0.4444444444444444,4,2,2,8,Leais,0,1,1,1,0,0,0,1,0,0,1,0,0
65295.0,0,0,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,0,46,4392,0,0,664,20,0,1.5,4,3,3,10,Campeões,1,0,0,0,1,0,0,0,1,0,0,1,0
68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,63,4458,1,1,928,23,0,1.3333333333333333,2,4,3,9,Leais,0,0,0,0,0,1,0,0,1,0,0,1,0
68743.0,0,0,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,59,4872,0,0,2074,30,0,1.5714285714285714,1,4,4,9,Leais,0,0,0,0,1,0,0,0,0,1,0,0,1
41039.0,0,0,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,44,4543,0,0,467,15,0,1.0,3,2,3,8,Leais,0,1,1,1,0,0,0,1,0,0,0,1,0
38946.0,0,1,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,71,4452,1,1,257,12,0,0.6,1,2,2,5,Em risco,0,0,1,0,0,1,0,1,0,0,1,0,0
65777.0,0,0,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,59,4396,0,0,1146,17,0,2.0,1,3,4,8,Leais,0,0,1,0,1,0,0,0,1,0,0,0,1
66476.0,0,1,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,0,50,4683,1,1,689,20,0,1.25,1,3,3,7,Potencial,1,0,0,0,1,0,0,0,1,0,0,1,0
86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,54,4859,0,0,2114,22,0,2.5,1,4,4,9,Leais,1,0,0,0,1,0,0,0,0,1,0,0,1
77845.0,0,0,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,0,37,4248,0,0,1346,21,2,3.0,3,3,4,10,Campeões,1,0,1,1,0,0,0,0,0,1,0,0,1
69476.0,0,0,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0,57,4476,0,0,1044,15,0,2.0,4,2,3,9,Leais,1,0,1,0,1,0,0,0,0,1,0,0,1
50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,1,66,4837,1,1,493,22,1,0.6666666666666666,1,4,3,8,Leais,1,0,0,0,0,1,0,1,0,0,0,1,0
61209.0,0,0,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0,56,4512,0,0,957,13,0,2.5,2,2,3,7,Potencial,0,0,0,0,1,0,0,0,1,0,0,1,0
42315.0,0,1,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,68,4556,1,1,270,12,0,0.3333333333333333,1,2,2,5,Em risco,1,0,1,0,0,1,0,1,0,0,1,0,0
13084.0,0,0,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,74,4443,0,0,29,5,0,0.16666666666666666,3,1,1,5,Em risco,0,1,1,0,0,1,0,0,0,0,0,0,0
47570.0,1,1,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,1,77,4600,2,1,121,9,0,0.2857142857142857,4,2,2,8,Leais,1,0,0,0,0,0,1,1,0,0,1,0,0
61923.0,0,2,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,65,4542,2,1,126,8,0,0.6666666666666666,1,2,2,5,Em risco,1,0,1,0,0,1,0,0,1,0,1,0,0
34824.0,0,0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,31,4299,0,0,23,4,0,0.16666666666666666,2,1,1,4,Em risco,0,0,0,1,0,0,0,0,0,0,0,0,0
26518.0,1,1,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,1,77,4651,2,1,57,8,0,0.25,3,2,1,6,Potencial,1,0,0,0,0,0,1,0,0,0,0,0,0
45938.0,0,0,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0,65,4442,0,0,636,20,0,1.3333333333333333,3,3,3,9,Leais,0,0,0,0,0,1,0,1,0,0,0,1,0
78468.0,0,0,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,66,4285,0,0,1004,28,1,2.5,3,4,3,10,Campeões,0,0,1,0,0,1,0,0,0,1,0,1,0
78901.0,0,1,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0,53,4489,1,1,734,20,0,2.25,1,3,3,7,Potencial,0,0,0,0,1,0,0,0,0,1,0,1,0
71427.0,2,0,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,48,4313,2,1,614,20,0,2.0,3,3,3,9,Leais,0,0,1,0,1,0,0,0,0,1,0,1,0
71022.0,0,1,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,48,4342,1,1,1453,21,1,0.625,3,3,4,10,Campeões,0,0,0,0,1,0,0,0,0,1,0,0,1
90247.0,0,0,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,1,38,4265,0,0,1621,15,3,3.0,3,2,4,9,Leais,1,0,0,1,0,0,0,0,0,1,0,0,1
41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,58,4389,1,1,187,12,0,0.5714285714285714,4,2,2,8,Leais,1,0,0,0,1,0,0,1,0,0,1,0,0
71952.0,1,0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,40,4739,1,1,1443,22,2,2.0,1,4,4,9,Leais,0,0,1,1,0,0,0,0,0,1,0,0,1
35682.0,1,0,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,56,4206,1,1,57,6,0,0.5,3,1,1,5,Em risco,1,0,0,0,1,0,0,1,0,0,0,0,0
43185.0,0,1,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,75,4649,1,1,637,20,0,1.125,1,3,3,7,Potencial,0,0,0,0,0,0,1,1,0,0,0,1,0
66375.0,0,1,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,0,78,4424,1,1,948,14,1,0.2857142857142857,1,2,3,6,Potencial,1,0,1,0,0,0,1,0,1,0,0,1,0
35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,55,4739,1,1,59,5,1,0.14285714285714285,4,1,1,6,Potencial,1,0,1,0,1,0,0,0,0,0,0,0,0
25252.0,1,0,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,40,4556,1,1,18,4,0,0.125,3,1,1,5,Em risco,0,0,1,1,0,0,0,0,0,0,0,0,0
55250.0,0,1,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,61,4820,1,1,903,26,0,1.4,3,4,3,10,Campeões,1,0,0,0,0,1,0,0,1,0,0,1,0
33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,51,4698,1,1,112,8,0,0.3333333333333333,4,2,2,8,Leais,0,0,0,0,1,0,0,0,0,0,1,0,0
58398.0,0,0,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,73,4615,0,0,596,20,0,1.25,3,3,3,9,Leais,0,0,1,0,0,1,0,0,1,0,0,1,0
50272.0,1,0,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,44,4530,1,1,233,13,0,0.5714285714285714,1,2,2,5,Em risco,0,0,1,1,0,0,0,1,0,0,1,0,0
76618.0,0,0,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,51,4773,0,0,1511,11,0,3.0,2,2,4,8,Leais,1,0,1,0,1,0,0,0,0,1,0,0,1
87305.0,0,0,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,1,66,4848,0,0,1152,17,1,2.5,4,3,4,11,Campeões,0,1,0,0,0,1,0,0,0,1,0,0,1
25851.0,1,0,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0,48,4707,1,1,48,7,0,0.2857142857142857,3,1,1,5,Em risco,0,0,1,0,1,0,0,0,0,0,0,0,0
58710.0,0,1,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,56,4659,1,1,1185,31,0,1.8333333333333333,1,4,4,9,Leais,0,0,0,0,1,0,0,0,1,0,0,0,1
45160.0,1,1,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,68,4296,2,1,21,4,0,0.14285714285714285,4,1,1,6,Potencial,0,0,0,0,0,1,0,1,0,0,0,0,0
74806.0,0,1,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,61,4761,1,1,965,16,0,1.25,4,3,3,10,Campeões,1,0,1,0,0,1,0,0,0,1,0,1,0
59111.0,0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,72,4627,0,0,869,21,0,1.5714285714285714,1,3,3,7,Potencial,0,0,1,0,0,1,0,0,1,0,0,1,0
18988.0,1,0,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,42,4241,1,1,16,6,0,0.14285714285714285,3,1,1,5,Em risco,1,0,1,1,0,0,0,0,0,0,0,0,0
72190.0,0,0,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,61,4705,0,0,1947,16,0,1.6666666666666667,1,3,4,8,Leais,0,0,1,0,0,1,0,0,0,1,0,0,1
7500.0,1,0,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1,50,4901,1,1,71,12,1,0.4444444444444444,4,2,2,8,Leais,0,0,1,0,1,0,0,0,0,0,1,0,0
44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,60,4225,1,1,65,6,0,0.3333333333333333,1,1,1,3,Inativos,0,0,1,0,0,1,0,1,0,0,0,0,0
80395.0,0,0,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,71,4422,0,0,1380,24,1,3.0,2,4,4,10,Campeões,0,0,1,0,0,1,0,0,0,1,0,0,1
75012.0,0,0,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,50,4359,0,0,1027,23,0,3.0,3,4,3,10,Campeões,1,0,0,0,1,0,0,0,0,1,0,1,0
56962.0,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,61,4465,3,1,411,21,0,0.8571428571428571,2,3,3,8,Leais,1,0,1,0,0,1,0,0,1,0,0,1,0
89891.0,0,0,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0,35,4644,0,0,836,26,1,2.75,4,4,3,11,Campeões,0,0,1,1,0,0,0,0,0,1,0,1,0
35946.0,1,1,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,77,4479,2,1,11,4,0,0.0,4,1,1,6,Potencial,1,0,0,0,0,0,1,1,0,0,0,0,0
53593.0,1,1,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,73,4895,2,1,480,23,0,0.875,2,4,3,9,Leais,1,0,1,0,0,1,0,0,1,0,0,1,0
66373.0,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,48,4586,2,1,606,23,0,1.3333333333333333,2,4,3,9,Leais,0,0,1,0,1,0,0,0,1,0,0,1,0
45072.0,1,2,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,78,4460,3,1,284,16,0,0.75,2,3,2,7,Potencial,1,0,0,0,0,0,1,1,0,0,1,0,0
89694.0,1,1,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,53,4467,2,1,1472,14,3,0.8,4,2,4,10,Campeões,0,0,0,0,1,0,0,0,0,1,0,0,1
72025.0,0,0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,77,4265,0,0,1677,26,3,2.0,3,4,4,11,Campeões,0,0,1,0,0,0,1,0,0,1,0,0,1
67432.0,0,1,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,53,4661,1,1,1335,19,0,2.0,2,3,4,9,Leais,0,0,1,0,1,0,0,0,1,0,0,0,1
70545.0,0,1,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,74,4230,1,1,334,13,0,2.0,3,2,2,7,Potencial,1,0,1,0,0,1,0,0,0,1,1,0,0
17487.0,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,37,4672,1,1,18,4,0,0.14285714285714285,3,1,1,5,Em risco,0,1,1,1,0,0,0,0,0,0,0,0,0
62882.0,0,1,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,57,4893,1,1,1338,20,0,1.75,3,3,4,10,Campeões,0,0,1,0,1,0,0,0,1,0,0,0,1
64108.0,0,1,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,73,4667,1,1,1099,30,0,1.2,4,4,4,12,Campeões,1,0,0,0,0,1,0,0,1,0,0,0,1
34941.0,1,1,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,70,4684,2,1,97,8,0,0.375,3,2,2,7,Potencial,1,0,1,0,0,1,0,0,0,0,1,0,0
48767.0,1,2,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,76,4383,3,1,63,9,0,0.4,1,2,1,4,Em risco,1,0,0,0,0,0,1,1,0,0,0,0,0
38702.0,1,0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,48,4536,1,1,109,9,0,0.5,2,2,2,6,Potencial,0,1,1,0,1,0,0,1,0,0,1,0,0
82224.0,0,0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,62,4359,0,0,902,21,1,2.0,1,3,3,7,Potencial,0,0,1,0,0,1,0,0,0,1,0,1,0
83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,74,4617,0,0,1574,20,1,4.0,2,3,4,9,Leais,0,0,1,0,0,1,0,0,0,1,0,0,1
17003.0,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,51,4406,1,1,38,9,0,0.4,3,2,1,6,Potencial,0,1,1,0,1,0,0,0,0,0,0,0,0
71163.0,0,0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,31,4316,0,0,960,24,0,3.0,3,4,3,10,Campeões,0,0,0,1,0,0,0,0,0,1,0,1,0
33697.0,1,0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,56,4491,1,1,28,4,1,0.14285714285714285,3,1,1,5,Em risco,0,0,0,0,1,0,0,0,0,0,0,0,0
63564.0,0,0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,72,4355,0,0,1215,28,1,1.6666666666666667,4,4,4,12,Campeões,0,1,1,0,0,1,0,0,1,0,0,0,1
83443.0,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,54,4384,0,0,1497,22,0,3.0,1,4,4,9,Leais,1,0,1,0,1,0,0,0,0,1,0,0,1
51518.0,0,1,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,68,4473,1,1,449,17,0,1.0,1,3,3,7,Potencial,1,0,1,0,0,1,0,0,1,0,0,1,0
58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,51,4390,1,1,1064,24,0,1.5,1,4,4,9,Leais,0,0,0,0,1,0,0,0,1,0,0,0,1
80952.0,0,0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,57,4690,0,0,1757,25,3,1.0,4,4,4,12,Campeões,0,0,1,0,1,0,0,0,0,1,0,0,1
75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,47,4262,0,0,1440,21,0,2.6666666666666665,2,3,4,9,Leais,0,0,1,0,1,0,0,0,0,1,0,0,1
63855.0,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,48,4709,0,0,1006,24,0,1.75,3,4,3,10,Campeões,0,1,1,0,1,0,0,0,1,0,0,1,0
62220.0,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,54,4891,1,1,1226,23,0,1.1666666666666667,2,4,4,10,Campeões,1,0,1,0,1,0,0,0,1,0,0,0,1
58512.0,0,1,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,62,4487,1,1,1171,20,0,0.375,3,3,4,10,Campeões,0,0,1,0,0,1,0,0,1,0,0,0,1
